ft	n.s	ns.rt	n.v	seed	ve.fr	ve.mu	ve.sd	sd0.p0	sd0.p1	sd1.p0	sd1.p1	sd2.p0	sd2.p1	sd3.p0	sd3.p1	sd4.p0	sd4.p1	sd5.p0	sd5.p1	sd6.p0	sd6.p1
tck	100	3	512	NL	0.05	0	1	0.00443047188352719	0.00125316338133463	0.0044074111873269	0.00126272394395377	0.00449537171576131	0.00115745043296622	0.00374382305244514	0.00081348302633466	0.00390739430280962	0.0014136529276052	0.00585424923482269	0.00209362891799247	0.0087532875835773	0.00222972101674224
tck	100	3	512	NL	0.05	0	1	0.0372106562662294	0.00413541454922861	0.0359782761893398	0.00458836819301045	0.0358307394178539	0.00398645155754263	0.0645220443684239	0.00455015327759722	0.0659472221690637	0.0104095970396156	0.0438126247794381	0.0241020363358253	0.0452750419616629	0.0264062609839524
tck	100	3	512	NL	0.05	0	1	0.00611858791423692	0.0158550191353848	0.00577071921413963	0.0148675627961442	0.00668822497094146	0.0144163423227289	0.00582783202920667	0.010640221791467	0.00537991462215859	0.0089546601595063	0.00273994450559645	0.0076313283130367	0.00208973124738354	0.0065697872279209
tck	100	3	512	NL	0.05	0	1	0.0109662793765797	0.00598742587568202	0.0108481101135041	0.00621006543952007	0.0101488354963254	0.0086495928502589	0.0114829305195618	0.00844962722768816	0.02145266128658	0.00770081002497958	0.0207781678958284	0.00996709697102027	0.0199701915779115	0.0114782314999102
tck	100	3	512	NL	0.05	0	1	0.0167535079976878	0.00227943894363636	0.0176207038250557	0.00225901099464221	0.0153913741907667	0.00188423252384773	0.0206347116588861	0.00220366817031281	0.0180210009424095	0.00321490420818571	0.0352174212324606	0.00513186209454675	0.03910584520421	0.00715728246894476
tck	100	3	512	NL	0.05	0	1	0.0158122079373584	5.41574545885881e-05	0.0161684504236902	5.44100823380855e-05	0.0172713501799914	5.4177133194111e-05	0.0131790263844586	5.94524370377547e-05	0.0121077902550859	0.000103198225713363	0.0121216453913491	0.000109028222248897	0.0122356729055664	0.000100679640101076
tck	100	3	512	NL	0.05	0	1	0.00603912532535644	0.003681152054124	0.00607036525148719	0.00381694084021311	0.00552133125210952	0.0032855133138554	0.00460973375233453	0.00276990783011755	0.00709044863759634	0.00281386919893412	0.00665549692966494	0.00140764816295336	0.0079791029893781	0.0016141590290859
tck	100	3	512	NL	0.05	0	1	0.000843445515153585	0.000287517046526187	0.000807428217437511	0.000268352180752718	0.000838898939803823	0.000286398109587305	0.00113916118999624	0.000294402362759016	0.000581920440542616	0.000398191154334926	0.00115536891178858	0.000508516620217003	0.00121625296275196	0.000816475237313097
tck	100	3	512	NL	0.05	0	1	0.0147860007933134	0.000377703570684562	0.0144091413906176	0.000360227536496671	0.0143529455278187	0.000369765444109271	0.0114160990403928	0.000548256500867761	0.0112256181304209	0.000974847699164672	0.0223910714355948	0.00314214874330776	0.0305383345921419	0.00375465420113996
tck	100	3	512	NL	0.05	0	1	0.0091413564247067	0.00149830322296385	0.00965612407162653	0.00156333312069923	0.0078750780114174	0.00133622442368098	0.0101178352349183	0.000542344464376621	0.0105018852876613	0.000266418637038135	0.0104876063856675	0.000204511363844917	0.00885370369663074	0.000291728941313574
tck	100	3	512	NL	0.05	0	1	0.00357009485414173	0.000452522550054346	0.00350112118563306	0.000440537090985904	0.00389126127950989	0.000450310107334206	0.00239828339872905	0.00058269385946863	0.00105436663948999	0.000667519906207836	0.00134516392330297	0.000637272303032232	0.00119464740092257	0.000788176139475461
tck	100	3	512	NL	0.05	0	1	0.0156377214635247	0.0452438249505609	0.0163409900491247	0.041293137260672	0.0152199174492482	0.0462479349661411	0.0248460543727498	0.0676967526679123	0.0253245297546187	0.0550524217349562	0.0232132706687898	0.066756189423641	0.0274047920518052	0.0586071457518611
tck	100	3	512	NL	0.05	0	1	0.00276611171472074	0.0139840122480139	0.00286157667613618	0.0146665857295543	0.00303550031326272	0.0137823277527038	0.00351424841313963	0.0120554613180789	0.00343526676325845	0.0220861504139133	0.00424120252499749	0.0333962577524594	0.00402130357328501	0.0322022467108443
tck	100	3	512	NL	0.05	0	1	0.0214385664049834	0.00521663939556016	0.0222284386391696	0.0042097507760368	0.0181829781306782	0.00475846911304034	0.0195172352917191	0.00860261754749359	0.0253553585648139	0.0116886092183712	0.0160425454694687	0.022752698616902	0.0122392832064309	0.0182216329325282
tck	100	3	512	NL	0.05	0	1	0.00752507737927866	0.00473125918365458	0.00738017949073155	0.00464988253892173	0.00788560309532071	0.00519253035174982	0.008248408364808	0.00917226717165553	0.00843831621795044	0.0163121130936646	0.00751495617755138	0.0200976632218091	0.00602130267052314	0.0198006516467469
tck	100	3	512	NL	0.05	0	1	0.00846732858995525	0.012107546546033	0.00762515535694852	0.0114359659755564	0.0100934179784782	0.0108255101437107	0.0117008351327926	0.0116549504445236	0.0259487934813997	0.00986583541909547	0.037228659681078	0.00859383879536268	0.0357615152851175	0.00654315966711061
tck	100	3	512	NL	0.05	0	1	0.00100616033404566	0.00912691508746621	0.000970988084890378	0.00949800906160325	0.000903343162418357	0.00897209194732485	0.000619142680496454	0.00768685111427392	0.000377484212447321	0.00613416754088947	0.000435577378734786	0.00493153283137959	0.000757941421316799	0.00681504487329321
tck	100	3	512	NL	0.05	0	1	0.00747793476309666	0.000231984802552709	0.00708587981245046	0.000246384361899166	0.00732875038753344	0.00023076863598348	0.0113147097690072	0.000470566794869454	0.0223468673988352	0.000825174540682205	0.0425556917167781	0.00117519812004163	0.047152572038099	0.00122163681807075
tck	100	3	512	NL	0.05	0	1	0.00289864329927791	0.000205223092133666	0.00285402032758886	0.000204495527689863	0.00296116871043028	0.000203981535443321	0.00330457465072143	0.000223858284946754	0.00351201016918568	0.000307265757922282	0.00347810787095615	0.000664415273007757	0.00562766331766973	0.000971636532936859
tck	100	3	512	NL	0.05	0	1	0.0123299502148992	0.0247907814354462	0.0134485305708517	0.0251006831648	0.0128334041993385	0.0315299601541337	0.0232184873749319	0.0335949283316824	0.0726441853279458	0.0621615265700266	0.0746906268315939	0.0776340693554444	0.0875859232005998	0.0717014059059459
tck	100	3	512	NL	0.05	0	1	0.00175989097843288	0.00735524555983913	0.001772973209753	0.00765852144012602	0.00175650256483195	0.00769293787118697	0.00177308928769482	0.00593515217874407	0.00282896276040667	0.00256047431885364	0.0113366875354877	0.00366123325590273	0.0168387677544746	0.00604878537139042
tck	100	3	512	NL	0.05	0	1	0.00126427754708935	0.0213818090044515	0.00122604652713976	0.0205349431293214	0.00128321578890489	0.0188478313333114	0.000965116727755122	0.0122140643409412	0.000783814979500641	0.0102250713120897	0.000861041124111117	0.0114879483254665	0.000936895333176868	0.0155704652698021
tck	100	3	512	NL	0.05	0	1	0.00416436964155742	1.59329112610074e-05	0.00399289484016907	1.53357101840834e-05	0.00383615582844776	1.45734534637842e-05	0.00373238265710163	2.81721133564838e-05	0.00287713465041373	3.70365360691238e-05	0.00298910347258308	5.48336607356648e-05	0.00331930834923	5.89948545529628e-05
tck	100	3	512	NL	0.05	0	1	0.00447995072644813	0.000587783541836195	0.00464955752779306	0.000627156531548989	0.00540067651391252	0.000606277996912263	0.00699702331327312	0.000627579323164373	0.00557190751720205	0.000647993937734848	0.00768924620805489	0.000721555471375757	0.00957482193069037	0.00086925529704962
tck	100	3	512	NL	0.05	0	1	0.00174461172177587	3.3334429915266e-06	0.00174358571739452	3.42280608767176e-06	0.00209748995384262	4.04526429709229e-06	0.00238923725607054	3.65621944486971e-06	0.00360235890031213	1.23728340544194e-05	0.00708641119775566	1.94129133770371e-05	0.0067429853120945	2.74238888312572e-05
tck	100	3	512	NL	0.05	0	1	0.00722632562478021	0.00120172249216755	0.00635545543631422	0.00125713905552993	0.00798759517006042	0.0010235716784619	0.00701894818833926	0.00117769175923321	0.00874086249534978	0.00346531284128682	0.0146576249401302	0.00543260766790943	0.0221404860764762	0.00367551589821047
tck	100	3	512	NL	0.05	0	1	0.000425081248958459	0.00192570150053784	0.000429473344926601	0.00200180392346128	0.000362671181887153	0.00226385586308531	0.000318395869811194	0.00394034084165262	0.000187939158875938	0.0090382543848756	0.000248745466948197	0.015215470824862	0.000373969070756042	0.0154181546666619
tck	100	3	512	NL	0.05	0	1	0.00235962140903423	0.006193577654662	0.00249021698656882	0.00568820660744795	0.00231992384463353	0.00634646688555374	0.00288001880179234	0.00781257442597938	0.00461311442759205	0.0119428562501287	0.00321453165230146	0.00784046651901604	0.0038680247124615	0.0102209476435473
tck	100	3	512	NL	0.05	0	1	0.0247017153573821	0.0028523084046852	0.0241052128462272	0.00284520338837013	0.0313071719793813	0.00311663832811537	0.0263292820262986	0.00265088651693079	0.0197184724212153	0.000717131340223109	0.0292118569921866	0.00145576601506403	0.0310104922285394	0.00184539482934143
tck	100	3	512	NL	0.05	0	1	0.00558621776945145	4.46416843865594e-05	0.00566441568191456	4.34490941538801e-05	0.00613923249244941	3.56319318801646e-05	0.00699094558726698	1.86966060991001e-05	0.00552578980424667	3.75402359626964e-05	0.00542480453632321	6.95039668622277e-05	0.00775035705200045	6.90736379268531e-05
tck	100	3	512	NL	0.05	0	1	0.0086962525935339	0.000377167966550629	0.00891208685781097	0.000397501820935897	0.00976539022697309	0.000390379302276811	0.00994348899273256	0.000344871982325801	0.0103054349311994	0.000278020619556396	0.00787433421590467	0.000144626106943879	0.00816224117033004	0.000127579550763035
tck	100	3	512	NL	0.05	0	1	0.00113182009347401	7.76351845510614e-06	0.00112769058256568	7.60277419498134e-06	0.0010497985169261	8.9154946620873e-06	0.00128282816986114	1.75062954955729e-05	0.0024769364719317	2.04173358331339e-05	0.00784969015228953	3.09168702884444e-05	0.0114943675606607	4.32502050610184e-05
tck	100	3	512	NL	0.05	0	1	0.015902830257531	0.0301049535913146	0.0179328206825216	0.0309460845505166	0.0200058136026987	0.0368930166901339	0.0176656404867346	0.041203880376564	0.00999074565121716	0.0714420325394053	0.0090682470885155	0.070150060662435	0.00596091125116494	0.070089872646299
tck	100	3	512	NL	0.05	0	1	0.00317114905524107	0.00808897617028526	0.00321479728605867	0.00793112432365639	0.00284567861144092	0.00804810408706558	0.00344111549181358	0.00914012148257481	0.00605829666572211	0.00985068258865629	0.00845228716125757	0.0217812434179316	0.0111460217929882	0.027161599345767
tck	100	3	512	NL	0.05	0	1	5.70054251392005e-05	0.00102220916035933	5.853047423654e-05	0.00108995725613603	8.55505337494789e-05	0.000939297717541088	8.4763070328564e-05	0.000811830257992363	0.00018479902902202	0.00112337846381338	0.000769535926941067	0.00181001919823132	0.00222413332205418	0.00266792487068002
tck	100	3	512	NL	0.05	0	1	0.000428492438750205	0.00233830525879064	0.0005888282564388	0.00241867694151243	0.000912440373065593	0.00252178874425968	0.00149717965328156	0.0028478952283375	0.00221063622425099	0.00189849536457909	0.00273606362830559	0.000632788695109854	0.00248500696315146	0.000347395554534891
tck	100	3	512	NL	0.05	0	1	0.00293470451242928	0.000165516193009307	0.00308765630997443	0.000165626728370061	0.0031844106850929	0.000267079026591288	0.0029554418401434	0.000294669727869845	0.00545818620189897	0.00117875464513029	0.0109881755314829	0.00138810581905613	0.016403132343765	0.00135249519105407
tck	100	3	512	NL	0.05	0	1	0.0044157314386597	0.00266747446688498	0.00441663047266405	0.00226697420889932	0.00383088725711822	0.00183688161332962	0.00391748425443439	0.00176993072167186	0.00341995870927836	0.00130869252109589	0.00258780741608655	0.00134982779761894	0.00325977378999931	0.00131790554505939
tck	100	3	512	NL	0.05	0	1	0.013423585885167	0.0370724538565762	0.0137846127827198	0.0363141530324627	0.0194222214885482	0.033863510494112	0.0543840873699794	0.0271942890206824	0.0971539484533754	0.0163053916507179	0.107215291954878	0.0307618226455266	0.101809360908692	0.0318776178063866
tck	100	3	512	NL	0.05	0	1	0.000401909758913077	0.00840026899664159	0.000423122409781373	0.00881987459039768	0.000550743681289823	0.0094537063479444	0.000692428273060708	0.0117443608127153	0.0013030616259424	0.0276053730663454	0.00395003739784761	0.0470856311885217	0.00693580844668562	0.0543738792660849
tck	100	3	512	NL	0.05	0	1	0.0159132474589432	0.00457797045859798	0.017688082926185	0.00461656259186471	0.0182533145660179	0.00443500927483731	0.0215211274377409	0.00439731853680336	0.0103946581906408	0.0071404773349123	0.00703624223471078	0.00711462515015038	0.00744315483586955	0.0117737195410133
tck	100	3	512	NL	0.05	0	1	0.00605931009835325	0.00118049118436581	0.00620644287692518	0.00111143159117111	0.00839082685048487	0.0014416574015661	0.0135384871468461	0.0013715225816413	0.0199573225730354	0.000672778483185144	0.0236573233342322	0.000934263650832268	0.024297054632046	0.000963708208181258
tck	100	3	512	NL	0.05	0	1	0.00304111897494375	0.000179191384294342	0.0032910400511772	0.000168208337004039	0.00378727125454859	0.000135320636541425	0.00346500236050207	6.9676813703845e-05	0.00240749704755006	2.62190564536136e-05	0.00133164068757941	2.3920931617738e-06	0.00181742457665324	1.03569288900651e-06
tck	100	3	512	NL	0.05	0	1	0.00925901932843753	0.00118070723410046	0.00900147361339731	0.00121787580134691	0.0099001880985472	0.00141406155155122	0.00973665517956634	0.00211210279138496	0.0134014352533023	0.00211929816848389	0.0146343301878551	0.00288104575928516	0.0161396084502714	0.00311606047656943
tck	100	3	512	NL	0.05	0	1	0.00566987066324631	0.00128083190987982	0.00537487073976251	0.00123731605809096	0.00513341620052321	0.00143608833600495	0.00694344199679831	0.00201266789365984	0.0118905855000604	0.00257945009287563	0.0150514224134448	0.00335950932411355	0.0182192430100019	0.00341994379817967
tck	100	3	512	NL	0.05	0	1	0.0130929134786109	0.0190506970944028	0.0142250719519439	0.0194955576923662	0.0160100681414423	0.0199338142018368	0.0212194997711923	0.0140171123132744	0.0189677518009591	0.00885002723557737	0.0129694211537608	0.0071142489770768	0.0133575096746836	0.00770487022604505
tck	100	3	512	NL	0.05	0	1	0.00126984654465356	0.00016609292684755	0.00125690027742698	0.00017665026165703	0.00105345186156436	0.000197586957527918	0.00116183113398072	0.000149847900160149	0.00243956395155809	5.69187398712367e-05	0.00790655913327243	4.81005076323759e-05	0.00922660990846758	4.08067161750125e-05
tck	100	3	512	NL	0.05	0	1	0.0130386557520831	0.000343742285949356	0.0127529132574451	0.000364965080195789	0.0143176259820411	0.000431559608209953	0.0173271169827944	0.00115690930512846	0.011199027881983	0.00291548494288119	0.0152270595530262	0.00374459544781014	0.0161615455110814	0.0042503635127471
tck	100	3	512	NL	0.05	0	1	0.0041338324253003	0.00193709039674195	0.00390682909088635	0.00194240997294948	0.00420123293413854	0.0022452484992499	0.00462465858872474	0.00224127800115403	0.0102732413456424	0.00236887725411594	0.0181472069128011	0.00436073091501266	0.0204049129796418	0.0057674324601773
tck	100	3	512	NL	0.05	0	1	0.00117547080889158	0.00362695091299881	0.00110375312666611	0.00345903342240028	0.00109045044518052	0.00413429815795907	0.00150598215146469	0.00636965437930059	0.000831987677921364	0.00901900098136876	0.000613632769174477	0.00935402724304035	0.000595454339438861	0.0105030112480775
tck	100	3	512	NL	0.05	0	1	0.00381716359369522	0.000333275247552001	0.00431497388716329	0.000353528282448945	0.00431629555877366	0.000350825649783282	0.00219339120150752	0.000499494961081481	0.00115951282564986	0.00116665205337174	0.00124766268086729	0.00209589908111407	0.00132912058440493	0.0027651005200906
tck	100	3	512	NL	0.05	0	1	0.00954130047479862	0.0245343688273303	0.00955360359111324	0.0253706712680929	0.00849815456698844	0.024316024572956	0.00570920998057156	0.0213307904339823	0.00535993319555106	0.0442221201679541	0.00857982950224867	0.0665684864886993	0.0100399060592384	0.0731422291518058
tck	100	3	512	NL	0.05	0	1	0.000727846741340743	0.000502323941853788	0.00076313174587106	0.000520837616569736	0.00074788901181555	0.00053327325251451	0.0015309187735173	0.000607228947627547	0.00517345305025996	0.000823834599710471	0.00620385942335222	0.000867389841240795	0.00711526502354598	0.000783841447940636
tck	100	3	512	NL	0.05	0	1	0.0164621498918543	0.000337585647246508	0.0160992677864714	0.000323288771429731	0.018451830588578	0.000308916374919921	0.0238622753020936	0.000340715052220997	0.0243954580385277	0.00170048148955937	0.0241338353604007	0.0026920605529136	0.0292960339005478	0.00156310452233721
tck	100	3	512	NL	0.05	0	1	0.00724892347750883	2.5436799494738e-05	0.00720671722464816	2.67057033325191e-05	0.00828713370694456	2.23445289060376e-05	0.00776756377518462	2.73916210644654e-05	0.00864959686064859	1.70175530752603e-05	0.00981465661358449	1.78526513011645e-05	0.00946186249034797	4.18804936461736e-05
tck	100	3	512	NL	0.05	0	1	0.00107136869065005	0.0062870404229467	0.00117424571470459	0.00629023327985556	0.00104603847041473	0.00665908704594542	0.00119986881063738	0.00752135009758392	0.00397515714660968	0.00607653449153034	0.0101783607545988	0.00567275659324662	0.0126790729093006	0.00722710393388681
tck	100	3	512	NL	0.05	0	1	0.00845373050989917	0.00933067966169843	0.00876664101812552	0.0092447652896287	0.00950028482717991	0.00967630461996083	0.0114680682563033	0.0130391775732875	0.012788918099644	0.0292887221716006	0.0110389180773922	0.0831393260996829	0.0138567557425306	0.0797039608598408
tck	100	3	512	NL	0.05	0	1	0.00548417619267672	0.00012147376983207	0.00551624084369429	0.000118742800993887	0.00641750342990033	0.000144574986947976	0.00903225505032379	0.000162768231372512	0.0204970390520242	8.26032542522448e-05	0.0295439512919837	5.29401505284799e-05	0.0352922987131186	7.21132341598985e-05
tck	100	3	512	NL	0.05	0	1	0.00321445193878478	0.0010012338161367	0.00342463563519413	0.00105488077765181	0.00379750525345579	0.00119080104875047	0.00577796979222645	0.00149251527491856	0.0072398575593472	0.00172814665355248	0.0116320157938175	0.00106478690894274	0.0130487861574915	0.000974837620076663
tck	100	3	512	NL	0.05	0	1	0.0372270450837894	4.99695921036825e-05	0.0407651195555696	5.0984487918293e-05	0.0414323417225029	5.37239394631239e-05	0.047872729375682	4.20713939585093e-05	0.0433478890971591	8.01932555740681e-05	0.0382764736978604	0.000110444036666935	0.0462530723190433	0.000113727884056392
tck	100	3	512	NL	0.05	0	1	0.00119190372294753	0.00221590453198917	0.00121763729308477	0.00228680709245155	0.00126043154001432	0.00220353725034261	0.00131124682075856	0.00361887032004082	0.000968038301501606	0.00580084526432256	0.0010696236726444	0.0079455515655813	0.00061072034646148	0.007401162339291
tck	100	3	512	NL	0.05	0	1	3.40865759052011e-05	0.000114261535472115	3.57693842483187e-05	0.000107960193294843	4.18587593532527e-05	9.89236580222208e-05	3.37643518462105e-05	0.000134703398267821	4.61717106181592e-05	0.000172232321164256	0.000109877439883665	0.000274142386082366	0.000132165994820133	0.000333535527011097
tck	100	3	512	NL	0.05	0	1	0.0161510995801691	3.51383604946243e-06	0.0161336007653696	3.57044762178127e-06	0.0169421961073916	4.07678976388492e-06	0.0173501245480072	4.16472196085316e-06	0.0240889027089776	5.51772962920083e-06	0.0316777511087718	8.40257752110496e-06	0.0321802266218588	1.47311583255094e-05
tck	100	3	512	NL	0.05	0	1	0.00331790259211329	4.61995001874715e-05	0.00345346208885877	4.76615802295077e-05	0.00355353213239673	4.04873121048199e-05	0.0042249866935189	6.80716942335069e-05	0.00251468193774218	0.000106820765433113	0.0010871503088834	0.000112642769105165	0.000690803526397721	0.000121433139919858
tck	100	3	512	NL	0.05	0	1	0.0252012470690965	0.0172432650869625	0.02525548332744	0.0162186441126149	0.0260959500478493	0.0168989252339393	0.0316127504922803	0.0128467555347174	0.0348213887648827	0.00767507639482867	0.0344556080152723	0.00594591721418425	0.0290224111893754	0.00384564553882527
tck	100	3	512	NL	0.05	0	1	0.014208966503608	0.000192325678090466	0.0146106350698546	0.000185883733717085	0.0153829115789907	0.000212261923615786	0.0169311325450164	0.000169390413770731	0.0122963619544236	0.000113564687683088	0.0100063096272183	0.000194145725234351	0.00767282231120936	0.000338868806616932
tck	100	3	512	NL	0.05	0	1	0.00929503470682602	0.00454545854799804	0.00859892846077948	0.00496527984756834	0.00804889252111618	0.00450541724369224	0.0101326546996712	0.00638791336228284	0.0151515179620625	0.0156409889381299	0.0254347686823531	0.0128794674528829	0.0278483901763371	0.0151738560141903
tck	100	3	512	NL	0.05	0	1	0.000466913116866863	0.00162414997260785	0.000444207131065188	0.00193973513347812	0.000470740352218724	0.00186137737828374	0.000436334677789363	0.00133859298180172	0.000382931771686246	0.00156407533702874	0.000397564959097818	0.000806964914328745	0.000465287874718223	0.000749801787363169
tck	100	3	512	NL	0.05	0	1	0.00371702959205478	0.00436930228234256	0.00385295688110376	0.004359624951495	0.00374288446052717	0.00379534657534308	0.00342259634521569	0.00351319002459527	0.0122931105398717	0.00283367076087326	0.0177359864889737	0.00575562007261654	0.0249691175911502	0.00431629123255894
tck	100	3	512	NL	0.05	0	1	0.0070223344256195	0.00144987957425746	0.00769575189416272	0.0014976352363707	0.00787140734096137	0.00151709168752734	0.00904127122095599	0.00162433188955213	0.0108369953298262	0.00284632613325586	0.0172865007327616	0.00673769056502693	0.0185376500655807	0.00608148687713062
tck	100	3	512	NL	0.05	0	1	0.00174751075472346	8.92561900072142e-05	0.00169230126389897	8.7712625989167e-05	0.00186135698109036	0.000104964043304734	0.00288430578383136	0.000127683053377847	0.0069161510563801	0.000136419118208941	0.0124774691854277	0.00100653647769922	0.0168596756286654	0.00182865558782608
tck	100	3	512	NL	0.05	0	1	0.000157430479746257	0.0049969224639933	0.000146757084009019	0.00473994379406029	0.000183293475369384	0.00530901554239993	0.000599436007145293	0.00511459399447878	0.00224028991687231	0.00415013138739762	0.00386838046820981	0.00244084569021752	0.00568130564753133	0.00245646988281867
tck	100	3	512	NL	0.05	0	1	0.00310392136354376	0.00371415599104008	0.00306690545385435	0.00371070299223586	0.00350092691354598	0.00374457670732486	0.00388026961610566	0.0041767951699303	0.00443724628803399	0.00365082236133252	0.00628020799985984	0.0034952764315721	0.00518644920591671	0.00275053597203145
tck	100	3	512	NL	0.05	0	1	0.0223853905026505	0.00164927462538955	0.0218940168254865	0.00161062468860906	0.019893656527163	0.00160135884906887	0.0190733596806034	0.00199912413185643	0.027408830306506	0.00144807526450352	0.0275508925815987	0.0010758867597388	0.0269674245219909	0.00106962236816455
tck	100	3	512	NL	0.05	0	1	0.00784958320943119	5.03423195890029e-05	0.00795154100489193	4.74764693175755e-05	0.00681828044041466	4.4110272146014e-05	0.0071495486497104	5.7218268536996e-05	0.00661240216051806	5.71520002976555e-05	0.0109304371777921	9.34811488046972e-05	0.0139485544844604	9.17114572316358e-05
tck	100	3	512	NL	0.05	0	1	0.00148978916865616	0.00116886250912107	0.00147333302213126	0.00121166305919762	0.00157559874646218	0.000995602497184667	0.00215107471449971	0.0010578238297716	0.00297022215404918	0.00113522393059284	0.00821831676997831	0.000693022094651052	0.00928317357093678	0.000570900752239867
tck	100	3	512	NL	0.05	0	1	0.0269308300463387	0.000661231145694496	0.0267415886326713	0.000645307619335345	0.0294659013421185	0.000681452849666808	0.0356839014937949	0.00124415730443306	0.0385416973650829	0.0030434146532744	0.0250847484632311	0.00693774181116424	0.0221982513549908	0.0117149368617293
tck	100	3	512	NL	0.05	0	1	0.0204117314600929	0.0111160598311584	0.0208616211434436	0.0110655507371543	0.0217811523252405	0.0120060766300163	0.0220613822230364	0.0175912811374357	0.0132351965090902	0.0307348705864955	0.00968242470999159	0.039399698678357	0.00848302435933412	0.0460220821724207
tck	100	3	512	NL	0.05	0	1	0.00487951693169997	0.00114665618968113	0.00523451183115464	0.00103915016802936	0.00572762638659186	0.000936924898894076	0.011247254625667	0.00141364415746359	0.0111827484387942	0.00149932430192612	0.0122750298405889	0.00298292699839231	0.0128368680804317	0.00410569477993139
tck	100	3	512	NL	0.05	0	1	0.00523715811401748	0.0065504133682851	0.00513524919868746	0.00705641696351755	0.00630587855864684	0.00671059714529831	0.00881518484023103	0.00872915786415196	0.00966067915237978	0.00796747250335217	0.0168594793435743	0.0167801047758286	0.0222489291731811	0.0186827961882783
tck	100	3	512	NL	0.05	0	1	0.0588403314353174	0.00435215647270293	0.0588954723339885	0.00436865123221186	0.0627397055477246	0.00458165617008	0.0593821022602916	0.00414228633595681	0.0552015643839441	0.00197790990332258	0.0528184454622525	0.00186718567723476	0.0596381689681093	0.00145418005758313
tck	100	3	512	NL	0.05	0	1	0.0129670157309083	0.0047293004429878	0.0124308484243929	0.00417343179572649	0.0141987063965201	0.00578175808424231	0.0185764077654438	0.00592879793673473	0.0147749747417807	0.00408155101695318	0.0187802861990097	0.00684491900092321	0.023669976116232	0.00671574309814282
tck	100	3	512	NL	0.05	0	1	0.0489847201065781	0.00210208435518267	0.0494579677118905	0.00221562006580878	0.0569972032247722	0.00216783539664189	0.0830989983061495	0.00285377164185752	0.0852971514439859	0.00330533840545633	0.119364497820611	0.0044854976528117	0.181423056416881	0.00371104255269472
tck	100	3	512	NL	0.05	0	1	0.000424879999769257	0.00174438223305096	0.000453271713964254	0.00168656951514468	0.000572370951500201	0.00176304160940022	0.00193123889936397	0.00225956920837012	0.00203106419760202	0.00187005296921439	0.00478748385266181	0.00375688826892739	0.0060927516434528	0.00466475313264758
tck	100	3	512	NL	0.05	0	1	0.0139857125308236	0.00707864902461885	0.0148751613250271	0.00715777272172935	0.0146362647710432	0.00666651988261457	0.0162907737055835	0.00664493348773887	0.0151390473386287	0.00814133619058366	0.00871273975127185	0.00472998193511565	0.00584792729411243	0.00396485182340411
tck	100	3	512	NL	0.05	0	1	0.0044514674575048	0.000645748166817617	0.00442960200332054	0.00068905123658658	0.00507870977205016	0.000742766191319522	0.00574784149606633	0.000828056360800522	0.00674627067596645	0.00100744299225897	0.00862972036814769	0.00097642107839957	0.00845418872996984	0.000776262051066734
tck	100	3	512	NL	0.05	0	1	0.0096689793635103	0.00311821512120836	0.0104362997486366	0.00289967407582681	0.0116004859836178	0.00334016572724916	0.0111945962285139	0.00518919267490814	0.0170092766731649	0.00493176006521368	0.0152829272372118	0.0045248998300762	0.0175613542923476	0.00315490684095621
tck	100	3	512	NL	0.05	0	1	0.000240300512378555	0.000312418702818507	0.00024935059994291	0.000328278559516448	0.000245234187963184	0.000330008205075671	0.000269959449495927	0.000283908747646944	0.000369011718111323	0.000403222212467025	0.000843142810339703	0.00035784377541892	0.00103621425364253	0.000255506560066676
tck	100	3	512	NL	0.05	0	1	0.00128825378535269	8.4937990059486e-05	0.00132924769761611	7.79377405792925e-05	0.00116847248028962	7.14866511932755e-05	0.000917429410602577	0.000107703865847464	0.000982371214903965	0.000174304697673988	0.00134490770692208	0.000260411795345306	0.00148873075948264	0.000248693135641465
tck	100	3	512	NL	0.05	0	1	0.00890579847295869	0.00414758528365633	0.00917205246581154	0.00392499539380897	0.00966369786245858	0.00435174050321441	0.0147510046251527	0.00238519907703827	0.0105482760649157	0.00255367808383922	0.009538285529886	0.00225486791724994	0.0098035403016703	0.00260104312977361
tck	100	3	512	NL	0.05	0	1	0.00374157851639212	0.00357041877295439	0.00354507248206837	0.0036766798386707	0.00302282491657091	0.00369561389621853	0.00396633187679651	0.00436285739873798	0.00666229297720478	0.00521928796952698	0.00755680287694138	0.0073477577120491	0.00973214349142382	0.00697982065548552
tck	100	3	512	NL	0.05	0	1	0.00946161193568829	8.04188637737457e-05	0.00997180572946021	7.95177758134979e-05	0.0103634451481976	6.93313784975169e-05	0.00785514725694469	9.78144230900924e-05	0.00793380547180478	0.000175763992910527	0.00808764438526022	0.000534090078579741	0.00802253039935641	0.000710191348309186
tck	100	3	512	NL	0.05	0	1	0.000947183641288873	0.00329774098177327	0.000993707721988479	0.00300524215011699	0.000787525795385213	0.00317175207586229	0.000782705279935847	0.00217018014850623	0.00254589395254579	0.00296938720509821	0.00757163675539374	0.00719599763541989	0.00745603302331954	0.00636946052694343
tck	100	3	512	NL	0.05	0	1	0.00617434949191342	0.00115360712230572	0.00682465968031643	0.00105075639243046	0.00863396922171122	0.00102649654323517	0.0159052008198041	0.00107150954516921	0.0162557314372545	0.00121366176883975	0.0151876461349254	0.00230908874187608	0.0196052839532667	0.00378973915636116
