"ft" "n.s" "ns.rt" "n.v" "seed" "ve.fr" "ve.mu" "ve.sd" "e0.p0" "e0.p1" "e1.p0" "e1.p1" "e2.p0" "e2.p1" "e3.p0" "e3.p1" "e4.p0" "e4.p1" "e5.p0" "e5.p1" "e6.p0" "e6.p1" "e7.p0" "e7.p1"
"2216" "tck" 100 3 512 "NL" 0.05 0 1 0.288891917398439 0.075071213431032 0.272300071662834 0.0827334443711265 0.230341572643641 0.109798855927341 0.35677881686423 0.0838846291673321 0.325461094007869 0.0874799969427358 0.311629666903149 0.0736132329555114 0.366562245220936 0.201038495156685 0.141023121841563 0.0918922337833573
"2217" "tck" 100 3 512 "NL" 0.05 0 1 0.801530766773753 0.274841549941842 0.803877917268748 0.390999612736452 0.854010653235305 0.368267584915638 0.82360320936106 0.327784612584507 0.80411295155341 0.331207308304917 0.842789998284019 0.181218652930349 0.965982459732631 0.209572447702097 0.869266124692969 0.499622874731168
"2218" "tck" 100 3 512 "NL" 0.05 0 1 0.989911177088613 0.146576971256657 0.976422367761604 0.101444072368278 0.990766074481037 0.136850035664317 0.991014065066179 0.235271249127502 0.996816717700361 0.225028401728972 0.988963975964971 0.21772941116867 0.970718590723094 0.179015547489397 0.994237517760148 0.151685904224677
"2219" "tck" 100 3 512 "NL" 0.05 0 1 0.723414797499332 0.174529070625632 0.790676845112124 0.124169252697126 0.783336900890791 0.179944785639694 0.668806096385447 0.110487501968262 0.547305158246863 0.101430821958626 0.549989857652504 0.047702157520129 0.530983482591428 0.0278617378601302 0.802373948090532 0.0652174163021799
"2220" "tck" 100 3 512 "NL" 0.05 0 1 0.899144979970695 0.201345827845879 0.911608267208832 0.160535948479808 0.902332408234471 0.153393725611526 0.926134130171359 0.172437372722512 0.777057550296931 0.211560550395056 0.76759235457954 0.225418622899498 0.892676191728858 0.51243237878635 0.856532453576726 0.410731582478546
"2221" "tck" 100 3 512 "NL" 0.05 0 1 0.835313708639887 0.0472149556238638 0.80911426136403 0.0502607565550182 0.873119826335211 0.0438238851089423 0.848454823302851 0.0155325645791178 0.669896906107097 0.0165928599382934 0.948523299927506 0.037062837643554 0.967732163972236 0.0288011192977351 0.973508931745375 0.15172367046311
"2222" "tck" 100 3 512 "NL" 0.05 0 1 0.996461060243176 0.578813735191082 0.988725052009041 0.59884111877793 0.971981980037818 0.631691526782434 0.969680793167308 0.490024030374557 0.944590993760302 0.498840928769676 0.869541652781194 0.605514034060449 0.990515244239305 0.636854350970718 0.984300034756167 0.41115759740658
"2223" "tck" 100 3 512 "NL" 0.05 0 1 0.594134562767438 0.128734840180981 0.681315202862377 0.140938420406325 0.676875212544074 0.161011487621834 0.650389856715454 0.159579903026202 0.572908146691439 0.0837030430965539 0.509905567204558 0.115064306107495 0.469047402481712 0.244363897972944 0.626709809924707 0.167129180792115
"2224" "tck" 100 3 512 "NL" 0.05 0 1 0.3593897912873 0.0044350178879794 0.382262512049797 0.00726010123729326 0.447829322377753 0.00310559224657081 0.464091141654209 0.00392597316555698 0.721675130567548 0.00836165664071098 0.57708276473204 0.0146623526514031 0.363553992165369 0.00757206336716187 0.296045298025084 0.00972577283524334
"2225" "tck" 100 3 512 "NL" 0.05 0 1 0.152577922535652 0.739311441610305 0.204371362827735 0.685440892416124 0.172686652613942 0.713025921656566 0.198557113334396 0.75407218441893 0.20238333079151 0.64713689334332 0.217091285925513 0.483318983138439 0.337518587381989 0.861293907128101 0.32899634098956 0.596558821292474
"2226" "tck" 100 3 512 "NL" 0.05 0 1 0.346232983439867 0.0655774094813144 0.414682320846495 0.0864490857151131 0.369387907714389 0.10184993531051 0.331899318624227 0.0859273666336349 0.362328875154283 0.131440826135126 0.316543097217836 0.155062556830416 0.268077630951077 0.156464639951958 0.8040393564463 0.0636368567797627
"2227" "tck" 100 3 512 "NL" 0.05 0 1 0.672241986009887 0.19521784421955 0.706052854838664 0.16878257782435 0.647540103012188 0.170861826999035 0.734292730154735 0.115642796784619 0.760971096763163 0.0635129850489651 0.780504333456112 0.0381273167661321 0.633040646298708 0.274846979353107 0.614805068124479 0.357200137433199
"2228" "tck" 100 3 512 "NL" 0.05 0 1 0.0734293795649414 0.782244607196108 0.106807461577699 0.709107027083526 0.108309685984666 0.799646080160261 0.0953093786517161 0.886452197394214 0.0351187369904129 0.931658150625701 0.0418459946982517 0.881218671550381 0.0503706395475459 0.776136150824362 0.190076140762361 0.802403620804793
"2229" "tck" 100 3 512 "NL" 0.05 0 1 0.0272537553120159 0.369228360549026 0.0280973210626027 0.35136942483303 0.0177630457631015 0.361866147960152 0.0268036802437708 0.265348417457681 0.047925200047255 0.131014300797824 0.0434908539537897 0.0810544624857037 0.0543834873846636 0.526308681792484 0.121208059250066 0.744138922812645
"2230" "tck" 100 3 512 "NL" 0.05 0 1 0.553018216667045 0.00697056098788318 0.707288220657299 0.00791935131206878 0.631047929707883 0.0197307427936466 0.631878737362784 0.0248328004444112 0.551630799746597 0.0660070896150853 0.686409895277589 0.0317346009651054 0.544971470251933 0.0391299178587019 0.319461192837149 0.040793743849088
"2231" "tck" 100 3 512 "NL" 0.05 0 1 0.0769211277435309 0.415463055703843 0.0775396609002745 0.397904102457495 0.0197563138040318 0.282010400109539 0.0106376164974719 0.126522926453684 0.0101325241456491 0.0484895830414264 0.00792778031173991 0.131083651173055 0.0156282726539763 0.152621002716773 0.0122536215473801 0.0810546580925353
"2232" "tck" 100 3 512 "NL" 0.05 0 1 0.422583467273763 0.27630233881291 0.511432185093947 0.204628227983152 0.32328702557641 0.192066861369167 0.376801987440005 0.295991918454878 0.713674195447278 0.228663640281827 0.54393653058125 0.49034570068693 0.46557972154453 0.247279099546026 0.350896805302451 0.3311741756822
"2233" "tck" 100 3 512 "NL" 0.05 0 1 0.214434558476034 0.569974145782353 0.154019817611959 0.621850918726635 0.233693926003846 0.457856553690699 0.335030467563092 0.5039031337673 0.373622691070732 0.465939456130152 0.267757696938771 0.638467648210043 0.253209371688122 0.470241980296546 0.243892437509935 0.685892364568282
"2234" "tck" 100 3 512 "NL" 0.05 0 1 0.351167966586083 0.511122022528383 0.490067340508411 0.42576174653324 0.464690668879747 0.391382439792465 0.540801106294587 0.397410505715455 0.53234897848083 0.243078573145119 0.791080833251569 0.434001909539855 0.766346050948179 0.409755885264777 0.419149765685327 0.504396867970939
"2235" "tck" 100 3 512 "NL" 0.05 0 1 0.685586849903602 0.184880882484606 0.702063199881056 0.139542549148718 0.791899042173688 0.145111021594389 0.703436329360049 0.152698373338997 0.863495796659302 0.107759699346075 0.755365158151329 0.194602698132 0.850307062258026 0.233545433375814 0.535664214315788 0.521991425583495
"2236" "tck" 100 3 512 "NL" 0.05 0 1 0.337715965330778 0.0266041066854477 0.262723220165873 0.0292784943768755 0.495317181187196 0.0523492773534713 0.321500874629114 0.0215710612839565 0.31963376057914 0.0473705235985948 0.270628873500153 0.068131448737583 0.324199816562943 0.0406731340152702 0.257440161180826 0.0802718143599493
"2237" "tck" 100 3 512 "NL" 0.05 0 1 0.824353980931418 0.289408846874535 0.738652033053749 0.304744675367718 0.718968992166366 0.250887603977696 0.703679776842394 0.258423789391102 0.631989338572965 0.249886931464886 0.756275676357396 0.413991300203382 0.841814111890563 0.516440956990059 0.891649094552188 0.105868718092794
"2238" "tck" 100 3 512 "NL" 0.05 0 1 0.305624995914584 0.219809109628627 0.37844717689028 0.155687540042813 0.329838185194446 0.184602759073432 0.374544346287045 0.177794019136807 0.567942584484259 0.199847229993882 0.435196708656921 0.310551078332733 0.56528914015905 0.193068265968814 0.35689856110779 0.256293360775261
"2239" "tck" 100 3 512 "NL" 0.05 0 1 0.657059222201347 0.622079319083095 0.79071696008595 0.536566867464157 0.703018916471332 0.563798773160041 0.785934248344421 0.740466001017044 0.738858975056643 0.835829231027515 0.699245634520635 0.692072972112231 0.937770872042223 0.872729517567109 0.971460261774559 0.667242444111327
"2240" "tck" 100 3 512 "NL" 0.05 0 1 0.360893300964551 0.259264610608812 0.283796524410165 0.281606286842657 0.238800185922816 0.282142037801777 0.246144878882606 0.383417014943158 0.256605667660295 0.488131818494783 0.308053618476435 0.657658263594338 0.576082377814749 0.520433144910052 0.363428204898569 0.196128399616745
"2241" "tck" 100 3 512 "NL" 0.05 0 1 0.260567274888735 0.383895664202215 0.210677886676243 0.349366628033037 0.208864146675754 0.34874861319405 0.30967632578609 0.305817152834406 0.358345046543694 0.369511186611027 0.418257898548345 0.534957745786884 0.223463378678398 0.445962544140279 0.68403059994324 0.162052173135106
"2242" "tck" 100 3 512 "NL" 0.05 0 1 0.3399221956763 0.223141666656197 0.221212287595189 0.113983772211629 0.262258556899051 0.118829058284546 0.30034953298408 0.139605878549816 0.335974616212481 0.10419705530363 0.454031359485669 0.166640633108155 0.323497973394653 0.271645091025891 0.224783670086224 0.284413360568055
"2243" "tck" 100 3 512 "NL" 0.05 0 1 0.772107458362339 0.0361229764161137 0.67600860404541 0.0513933802661326 0.739329883744025 0.0650028688096019 0.597140948213026 0.0346256045821707 0.3600860918589 0.0420304421739122 0.239631043774593 0.0109970095478952 0.839919719339744 0.0137347029455878 0.88486068794305 0.0942278022727716
"2244" "tck" 100 3 512 "NL" 0.05 0 1 0.0220284760083367 0.0342770563816115 0.0124030638563111 0.0372916008801161 0.0238826883313853 0.0464467912439812 0.0236361032717529 0.0252659227044127 0.0214826321909527 0.0442455202691011 0.0891448186338814 0.0386836203298916 0.148034850818991 0.00733676954886631 0.0809667305215196 0.0117486950200036
"2245" "tck" 100 3 512 "NL" 0.05 0 1 0.903474871079461 0.138158170444642 0.836897411116766 0.196930617498867 0.838414851212627 0.179523887307609 0.904115111996781 0.262357277325225 0.955931495877982 0.146280882128639 0.957202872909841 0.181838397528083 0.868506102908136 0.216003057214357 0.68458025796846 0.150843911048787
"2246" "tck" 100 3 512 "NL" 0.05 0 1 0.898301145396453 0.00122632144484358 0.902535165276353 0.00329657719250465 0.901691489828387 0.00143008168305969 0.909468926431338 0.00108629587048137 0.828227382396904 0.000793778326752759 0.580206740882581 0.00680218725398496 0.85073416576836 0.0012930052335588 0.614607900830811 0.00100748337602052
"2247" "tck" 100 3 512 "NL" 0.05 0 1 0.791079739834701 0.312559511202753 0.76708889641305 0.241503324267575 0.749900762254533 0.282058337133927 0.696318253826029 0.252369601026081 0.558823426407482 0.224326491494853 0.773954320088298 0.554056833268064 0.938281325326881 0.354789543704691 0.94687826629029 0.5683024318568
"2248" "tck" 100 3 512 "NL" 0.05 0 1 0.925835552801461 0.193793623243727 0.874126315765968 0.32342743930445 0.913684662675423 0.28515304303088 0.892597362805867 0.347094339898046 0.910124292137531 0.301121020582134 0.867894908947453 0.48714724306928 0.874373178105402 0.460437127735277 0.649327117153073 0.206141360785738
"2249" "tck" 100 3 512 "NL" 0.05 0 1 0.241391338925777 0.0389010974745748 0.230226964466006 0.0389564707003575 0.119053746556741 0.0414437348684694 0.211350985914356 0.032245428134148 0.365365027114432 0.0232443084339937 0.368146473641577 0.0287398337908054 0.382725003708708 0.0427334513267359 0.432772813050549 0.00909586151333797
"2250" "tck" 100 3 512 "NL" 0.05 0 1 0.91984131470171 0.0187046881665995 0.893618803017264 0.0121199072110512 0.923065034567284 0.0171388452535557 0.914408919927232 0.0118944227381471 0.957577424156104 0.021072276288236 0.981367504316471 0.0371345028397873 0.989636039487421 0.0519794468215204 0.983782311443894 0.0915816613088272
"2251" "tck" 100 3 512 "NL" 0.05 0 1 0.322915174757447 0.00711598473876485 0.631053063877714 0.00489376879754722 0.489793857472083 0.0045079315358838 0.401982040168724 0.00724115592935259 0.415752392089245 0.00655281013491149 0.436624451427079 0.00508245281273911 0.275538987958753 0.00897381803785868 0.305991663598063 0.00794401874962636
"2252" "tck" 100 3 512 "NL" 0.05 0 1 0.87867319879793 0.00168762020653568 0.774797964595026 0.00183196629823856 0.858597763379027 0.00184749384037741 0.835218905813934 0.00135550878677837 0.506581076130709 0.00196178561975535 0.497200023277437 0.00226276351620269 0.85304900716563 0.00521272420980579 0.805686760603102 0.00252778027251255
"2253" "tck" 100 3 512 "NL" 0.05 0 1 0.96261445915975 0.0333134976130232 0.976793834901634 0.04662230956025 0.944174274534404 0.0289527484832318 0.951428015027731 0.0227426664345511 0.95558940572682 0.0142430299113468 0.893072945057382 0.00361515337175899 0.923261130957971 0.0171963481800121 0.986374944213171 0.033964757257635
"2254" "tck" 100 3 512 "NL" 0.05 0 1 0.649360714092818 0.167965154192966 0.746787653808657 0.127239199180774 0.63063766145881 0.0975547302957442 0.532845548161036 0.145726752394854 0.419548114292554 0.284810458692297 0.36740298599263 0.445199880503789 0.456578079375751 0.452195524650614 0.756354294410134 0.308702419929217
"2255" "tck" 100 3 512 "NL" 0.05 0 1 0.93665471537704 0.117312081668913 0.930914444127508 0.113855988824122 0.951214168742774 0.15775829281029 0.921820488675633 0.0696303068410553 0.943388098640889 0.0475791382077579 0.917953788879331 0.0493930907110145 0.722632634951588 0.0694010348777959 0.638789440389813 0.0384051237596377
"2256" "tck" 100 3 512 "NL" 0.05 0 1 0.306854132670055 0.19877679854005 0.349030103877067 0.127547475086078 0.303320392721821 0.203455951656468 0.174697233432133 0.264555117021657 0.18371750545779 0.426424763164438 0.12347809702675 0.355482720311923 0.175143303304948 0.269771978228474 0.729645126823128 0.0912621689042843
"2257" "tck" 100 3 512 "NL" 0.05 0 1 0.596503156115263 0.00940104222078775 0.503566856258498 0.00778871622844401 0.411019773219951 0.0141338096036117 0.592483775230835 0.00555635257937781 0.753775682805743 0.00367924639581041 0.689116587096474 0.0175911243927753 0.42812444297161 0.0223664286117211 0.270046175121191 0.0139700285892302
"2258" "tck" 100 3 512 "NL" 0.05 0 1 0.295519634837506 0.467799225609273 0.31973722795909 0.442927068762985 0.283561622762825 0.390943898071421 0.290462096578259 0.373465553388763 0.293742969159605 0.373065042228102 0.174815480052779 0.321219466834549 0.662817905490487 0.225957563471937 0.335214311687397 0.438940770673354
"2259" "tck" 100 3 512 "NL" 0.05 0 1 0.223285210389446 0.0448229974777342 0.198920204022399 0.0995383725155498 0.170836357009087 0.0461025351738987 0.240142595302473 0.0713219841451798 0.132347359226639 0.0789977241573692 0.164753164907614 0.107799598829103 0.266731312293588 0.0662533245290641 0.406127688781444 0.126556044301636
"2260" "tck" 100 3 512 "NL" 0.05 0 1 0.960494522774724 0.0208802343692116 0.896732854244211 0.0242289697109812 0.942282282230081 0.0089118820506866 0.91494429584228 0.0213947956937071 0.922376675684248 0.0134777601572895 0.968417115771546 0.0154187965135384 0.894354403443663 0.0266691629946481 0.769986917313817 0.050061181914075
"2261" "tck" 100 3 512 "NL" 0.05 0 1 0.628163007713202 0.00566782862167192 0.701573995974978 0.00772775296373207 0.665061927580357 0.00319153799779281 0.701738738931479 0.0069048139872685 0.675583176821074 0.00439639964565419 0.860290939298601 0.00658517219896304 0.800854825004375 0.00531972472323627 0.576651283822717 0.0228207396965041
"2262" "tck" 100 3 512 "NL" 0.05 0 1 0.385833099516564 0.0077675894819762 0.349795627458192 0.0054713690840501 0.344977605682114 0.00790720090463259 0.308512507238248 0.00570792732340009 0.445780278605484 0.00905316554535407 0.336360624081032 0.0215410051452459 0.496299287603912 0.0160420041148122 0.558209318344141 0.00914835032388572
"2263" "tck" 100 3 512 "NL" 0.05 0 1 0.146324173089509 0.633490002660356 0.0834997871067971 0.489859750055879 0.206698603913385 0.579133762611168 0.18165363525883 0.572736005151438 0.202687011797715 0.591777977826809 0.274977739634209 0.551021944162107 0.429743400237658 0.544500750656225 0.487256006368739 0.399115104663966
"2264" "tck" 100 3 512 "NL" 0.05 0 1 0.864831985977876 0.0337329773206618 0.875571244174998 0.0239011736441105 0.897679398444709 0.0207597310595251 0.84983215433346 0.0274266460096484 0.93915610691887 0.0500017565294979 0.915748622125907 0.0409993631349236 0.579695117810264 0.0375709198584924 0.900825774642516 0.0110046859516272
"2265" "tck" 100 3 512 "NL" 0.05 0 1 0.756430123035297 0.0012357484086154 0.788340304276431 0.000613395219111634 0.847263008706515 0.000870103030430225 0.880780996164481 0.00110129941467396 0.720551629338386 0.00140017048171592 0.750299341878866 0.00211758883542701 0.696616278300008 0.00127637708575112 0.697604925533352 0.00525920740411634
"2266" "tck" 100 3 512 "NL" 0.05 0 1 0.565311880514245 0.0496002784542839 0.698804386762933 0.0557590575726644 0.633578556201052 0.0673760473898004 0.652445528234224 0.0794453655740619 0.746031299348809 0.177208329979684 0.762568520813763 0.0688858287405778 0.472877956362369 0.0249020206528876 0.605001896549041 0.556767049023641
"2267" "tck" 100 3 512 "NL" 0.05 0 1 0.0282659427300166 0.00732657258297631 0.0539926299687615 0.0592858854712465 0.0360314579256193 0.0307479611356372 0.0357794044344095 0.0229238129619813 0.0612798348816517 0.0292461924255603 0.0537905095553213 0.0645450139132212 0.056476533622088 0.0598931539525982 0.0111362877887701 0.0347656187637528
"2268" "tck" 100 3 512 "NL" 0.05 0 1 0.192423063438717 0.373023089606438 0.168271093036904 0.472937581956699 0.26017287021521 0.340016989720695 0.163335971412724 0.430810564033885 0.23275660404967 0.451934039495049 0.157243195347601 0.246873453449053 0.601503136587073 0.433221422800038 0.101429775234002 0.205278926155987
"2269" "tck" 100 3 512 "NL" 0.05 0 1 0.202610211083576 0.198835846792447 0.202343359789388 0.290311493000705 0.192705183106782 0.181682918013318 0.147790477014521 0.241858907494657 0.150131636361972 0.271440325049067 0.0976584645167158 0.29848210312461 0.129350251859538 0.300742495936767 0.208208479219442 0.0798270691817142
"2270" "tck" 100 3 512 "NL" 0.05 0 1 0.375334304335616 0.240307777190933 0.337280570682808 0.182766853273352 0.325013415795354 0.19028684146147 0.425523833749343 0.132047189042385 0.608485363846208 0.132594407541407 0.437960520770641 0.23250956732629 0.498748464533363 0.32670686833059 0.419730148785589 0.453268442482734
"2271" "tck" 100 3 512 "NL" 0.05 0 1 0.627331860113622 0.308803913104679 0.63307236071026 0.196678869187842 0.612336177485801 0.200098126440144 0.569592130374545 0.250009808390846 0.439459018734985 0.198181479360133 0.465184568938001 0.266817800693028 0.537329943625343 0.146929213698503 0.332415248251269 0.452076500362638
"2272" "tck" 100 3 512 "NL" 0.05 0 1 0.0934142604660697 0.0597732207494076 0.148855405452469 0.0735557341698423 0.104620735616118 0.0519388908302076 0.108692554145252 0.0496855488382579 0.113737251460636 0.0709982486798152 0.0876237547853372 0.104354488630397 0.191886473052679 0.0468911268709903 0.564010103554671 0.0595173382887599
"2273" "tck" 100 3 512 "NL" 0.05 0 1 0.430343804419834 8.1020781868224e-05 0.438563937679118 0.000154786183405364 0.332581201025696 9.60290921613316e-05 0.199511032929774 0.000131203470098207 0.135837198173588 0.000170222209629589 0.119370713494118 0.00100527293344288 0.215862667530955 0.000554868393764729 0.511831560927466 0.00093895173455083
"2274" "tck" 100 3 512 "NL" 0.05 0 1 0.821450587194129 0.143203016881073 0.675082330950558 0.192720591683504 0.666033132643545 0.193478483143178 0.814312195935347 0.172811640790056 0.798656476097104 0.171853311915731 0.863315694321513 0.277011889673308 0.722187585349349 0.164444746581868 0.824884549857476 0.0971696485447122
"2275" "tck" 100 3 512 "NL" 0.05 0 1 0.351153322104151 0.446609801936489 0.449396137381771 0.559057204497768 0.393708725905828 0.488715757471244 0.414364206052428 0.65051378199153 0.49228757373383 0.418819664590351 0.413678091774673 0.539583121559076 0.373187422170552 0.484254894669811 0.362857586647541 0.315533224636462
"2276" "tck" 100 3 512 "NL" 0.05 0 1 0.939987533479728 0.00474430331941655 0.924372615747591 0.00346819910383245 0.910338158713637 0.00483886795064081 0.902152317661284 0.00237237693784165 0.88616061507153 0.00166321152153381 0.979126705452186 0.00176357717511499 0.971018280521067 0.00214705463041664 0.961940906335391 0.0123423529336359
"2277" "tck" 100 3 512 "NL" 0.05 0 1 0.629604700344213 0.0198612916579788 0.925818973295533 0.0294082125911459 0.908004619633113 0.0441063820644688 0.891298472951273 0.0611122687643371 0.934150426580578 0.0390933081591109 0.952146733609603 0.0619884224169118 0.859896631298274 0.0163868661583363 0.820472536591959 0.022027423873563
"2278" "tck" 100 3 512 "NL" 0.05 0 1 0.580421789285686 0.00313842811423881 0.592974658091847 0.00493149539242665 0.64563770130902 0.00574155248133268 0.516591929292427 0.0028423207388415 0.585617630500926 0.00049135650149057 0.742783926786436 0.00067153241616047 0.598175714492134 0.000130244679621749 0.568029109424562 0.00282304036971248
"2279" "tck" 100 3 512 "NL" 0.05 0 1 0.055363345445159 0.179552623540827 0.0952828662436188 0.146498038069228 0.137298844132809 0.130662204884642 0.165072252156035 0.158541637216634 0.21820913551521 0.158528446932658 0.202241288488038 0.167257689256486 0.0848972279485066 0.224394377908896 0.412954232385958 0.164528496903276
"2280" "tck" 100 3 512 "NL" 0.05 0 1 0.76435885027481 0.261860018531652 0.7445612557952 0.271722922620213 0.86161205559962 0.318812669123705 0.753662413144325 0.413165934368966 0.757188922744995 0.25712648702973 0.50612096373281 0.298347935469973 0.350703124837364 0.544299678542602 0.707537042020435 0.881889141305949
"2281" "tck" 100 3 512 "NL" 0.05 0 1 0.89674709441225 0.0790589573805653 0.920386598114023 0.0688030099213076 0.907530483264265 0.0808985700016519 0.912818067021691 0.0507983472562998 0.886182642014304 0.0683491911910284 0.816239993586687 0.090931063406076 0.70874159454944 0.0419246358734517 0.756626532684091 0.0962049893525316
"2282" "tck" 100 3 512 "NL" 0.05 0 1 0.48525827918594 0.73263894169172 0.455849185162172 0.746547819995202 0.631765282988827 0.719045238678541 0.638622721022482 0.51785041869978 0.641731824967261 0.628829109233884 0.602018989044518 0.538107720989964 0.684953079198504 0.791293375505533 0.525149290149413 0.64418580297307
"2283" "tck" 100 3 512 "NL" 0.05 0 1 0.333753218043373 0.0683041620715039 0.600106012042904 0.0561869008248812 0.462684304405082 0.0462348763687339 0.592066446619263 0.072150061396812 0.573997986102791 0.0877289816759825 0.525378378767128 0.176095259299378 0.79300282737223 0.252696095920754 0.388624149130024 0.19119732396807
"2284" "tck" 100 3 512 "NL" 0.05 0 1 0.831733344710638 0.194036243490437 0.805608898086316 0.197983865928757 0.835499920618571 0.131967610276166 0.820601279049618 0.171311226511342 0.744523798880822 0.0882372300861286 0.906859167278456 0.0942181739982603 0.753002692201689 0.180892297276274 0.527467891084216 0.291297485755371
"2285" "tck" 100 3 512 "NL" 0.05 0 1 0.067183479798873 0.938322107544753 0.0409367217037042 0.924089443673804 0.0584941122816363 0.936221254100179 0.0479495519531421 0.915943845131632 0.0888080632827488 0.957574095403565 0.0686273260168622 0.898297186738221 0.0766839162196297 0.630877866914639 0.128418896404772 0.917833345220605
"2286" "tck" 100 3 512 "NL" 0.05 0 1 0.476678041984666 0.00681481068528966 0.422676121401223 0.013547511435606 0.442280778889235 0.0175951783724451 0.473376639081683 0.00871327863529281 0.488154678216133 0.00736429506672454 0.507503480312348 0.00870231378259956 0.346211342380921 0.000660290852567358 0.272224577507564 0.0261086793089532
"2287" "tck" 100 3 512 "NL" 0.05 0 1 0.395896789108984 0.13944091073555 0.341848085322343 0.117137515209881 0.347244281082722 0.136078471589588 0.298149986285521 0.14589158130302 0.29966037261537 0.0635434842139391 0.235697066013174 0.0929745339054298 0.327767059753414 0.141775402527362 0.284751422560018 0.0809558873971585
"2288" "tck" 100 3 512 "NL" 0.05 0 1 0.963079861555972 0.443918053312388 0.94965026804051 0.537912267367868 0.969505783556767 0.612027998254355 0.95139447503962 0.520927960860359 0.895947695144673 0.591571880847707 0.893887787934936 0.532823924450311 0.958905195865888 0.469582142771692 0.951872167174711 0.364614540766541
"2289" "tck" 100 3 512 "NL" 0.05 0 1 0.972979460642827 0.00466022513006881 0.983445361597172 0.00372143513019796 0.974585568963554 0.00327537117311127 0.982628850165903 0.0040544555205928 0.969859825374092 0.0053510815690968 0.942501527449882 0.0174496548655521 0.98695942625137 0.0229937343052038 0.914494326270019 0.04120776309722
"2290" "tck" 100 3 512 "NL" 0.05 0 1 0.898058246706031 0.18591383251802 0.910186270015557 0.182938519952779 0.826454034193503 0.194557118108738 0.915522201435825 0.0969252031676399 0.912487374259994 0.144997774852103 0.952189659560409 0.100711436486875 0.862981736958979 0.112662187405093 0.830325266379393 0.433510604016319
"2291" "tck" 100 3 512 "NL" 0.05 0 1 0.416877639676291 0.00103637398067646 0.324740835154106 0.00130980305568851 0.35971408670956 0.00158250825316331 0.344301251647422 0.00153939228716449 0.397260113746969 0.00171178565066787 0.5508336710677 0.00357767934448305 0.352643520004739 0.00235079889654854 0.230451325737034 0.00493270263023793
"2292" "tck" 100 3 512 "NL" 0.05 0 1 0.483197605928325 0.03894024050766 0.741400121403558 0.0227400303615111 0.612956408052123 0.0305700563039606 0.745561770142928 0.0195329532891535 0.700785993825502 0.0171584792241553 0.686107033029518 0.0161387864934235 0.722696754596007 0.0597664704981997 0.707797135565032 0.046222954500999
"2293" "tck" 100 3 512 "NL" 0.05 0 1 0.416332821536936 0.51663150789542 0.371327144511254 0.65183550024073 0.270998957830254 0.482972021398041 0.306580220446761 0.589067823232889 0.363184598399574 0.529444780520246 0.556669088522885 0.586068491791065 0.389297442457486 0.412022686502401 0.332904698961595 0.251484772222399
"2294" "tck" 100 3 512 "NL" 0.05 0 1 0.700513833548374 0.858529109907452 0.652568540044098 0.823519822193457 0.633552128818897 0.827338365630599 0.683012476905054 0.767276656372111 0.634520902543262 0.702118902966435 0.649132048684896 0.70483557235131 0.412233047009387 0.868444311585915 0.449976818422265 0.771608093173099
"2295" "tck" 100 3 512 "NL" 0.05 0 1 0.677002274332159 0.812073754073964 0.581140060241041 0.819734147671248 0.528885542199713 0.883482077289131 0.558503028944838 0.866761884694277 0.50352034178651 0.921869746042001 0.514974329253514 0.894821612005933 0.443491994332745 0.684549604417507 0.614975161571051 0.509840764818377
"2296" "tck" 100 3 512 "NL" 0.05 0 1 0.274347859083238 0.0942734514236883 0.271037701676498 0.180404021866659 0.267846503136002 0.131446115521291 0.406459452787372 0.1080812879117 0.306474459834253 0.142067744275007 0.46817364533584 0.153105984847808 0.18840362163142 0.0368952678811166 0.444758277814402 0.577545700848752
"2297" "tck" 100 3 512 "NL" 0.05 0 1 0.402025845266484 0.0485863330029681 0.568259341574097 0.0608898209151719 0.516236713148392 0.0523264272586392 0.448427128038593 0.0472918827749262 0.461516721649606 0.0210266399615123 0.588615076176681 0.0163789460779583 0.259245749251805 0.126017088517697 0.337491692281551 0.0843733632625345
"2298" "tck" 100 3 512 "NL" 0.05 0 1 0.297712918754098 0.253852547215816 0.260110452964414 0.225179652099442 0.386931225312096 0.290983735273499 0.227798782613422 0.277175964865324 0.244929137542532 0.405539225130177 0.223244835266278 0.69359841872372 0.247257821201572 0.673097205543398 0.323380135405772 0.471393822764856
"2299" "tck" 100 3 512 "NL" 0.05 0 1 0.330727606623711 0.00693786007178343 0.295504231265273 0.00902925402480359 0.32468671637428 0.00347215574070603 0.281730702418914 0.00710785711637096 0.321146271170057 0.0112979640217197 0.491990641690379 0.00907020579114048 0.183854262515813 0.00483448108464635 0.397971089762638 0.0145230367525248
"2300" "tck" 100 3 512 "NL" 0.05 0 1 0.0475223155668267 0.748871452443779 0.0295366214661427 0.568370689034261 0.0355036199498951 0.67366528991429 0.028187740675967 0.780998376257437 0.00858169628033778 0.913831300689187 0.0147497000284034 0.891486581054335 0.0204133081828686 0.750586410071172 0.0304528264649936 0.899070778310594
"2301" "tck" 100 3 512 "NL" 0.05 0 1 0.798774059872118 0.00414934085714624 0.658335976055904 0.0122286438521466 0.767150280358591 0.00262221538282481 0.694879218707786 0.00534409637722311 0.569518700102618 0.00209295104433038 0.622512893672396 0.00439502469847053 0.94683729552461 0.00717414006534689 0.920660474343917 0.0304874486056973
